STT,2010-12-31,$0.15
STT,2010-09-30,$1.08
STT,2010-06-30,$0.87
STT,2010-03-31,$0.99
STT,2009-12-31,$1.16
STT,2009-09-30,$0.66
STT,2009-06-30,$-7.16
STT,2009-03-31,$1.02
STT,2008-12-31,$0.51
STT,2008-09-30,$1.09
STT,2008-06-30,$1.35
STT,2008-03-31,$1.35
STT,2007-12-31,$0.54
STT,2007-09-30,$0.91
STT,2007-06-30,$1.07
STT,2007-03-31,$0.93
STT,2006-12-31,$0.91
STT,2006-09-30,$0.83
STT,2006-06-30,$0.68
STT,2006-03-31,$0.87
STT,2005-12-31,$0.74
STT,2005-09-30,$0.43
STT,2005-06-30,$0.66
STT,2005-03-31,$0.67
PGR,2020-12-31,$2.86
PGR,2020-09-30,$2.59
PGR,2020-06-30,$3.04
PGR,2020-03-31,$1.17
PGR,2019-12-31,$1.81
PGR,2019-09-30,$1.42
PGR,2019-06-30,$1.66
PGR,2019-03-31,$1.83
PGR,2018-12-31,$0.44
PGR,2018-09-30,$1.57
PGR,2018-06-30,$1.19
PGR,2018-03-31,$1.22
PGR,2017-12-31,$0.98
PGR,2017-09-30,$0.38
PGR,2017-06-30,$0.63
PGR,2017-03-31,$0.73
PGR,2016-12-31,$0.65
PGR,2016-09-30,$0.34
PGR,2016-06-30,$0.33
PGR,2016-03-31,$0.44
PGR,2015-12-31,$0.56
PGR,2015-09-30,$0.47
PGR,2015-06-30,$0.62
PGR,2015-03-31,$0.50
PGR,2014-12-31,$0.62
PGR,2014-09-30,$0.50
PGR,2014-06-30,$0.49
PGR,2014-03-31,$0.54
PGR,2013-12-31,$0.49
PGR,2013-09-30,$0.39
PGR,2013-06-30,$0.54
PGR,2013-03-31,$0.51
PGR,2012-12-31,$0.41
PGR,2012-09-30,$0.46
PGR,2012-06-30,$0.19
PGR,2012-03-31,$0.42
PGR,2011-12-31,$0.42
PGR,2011-09-30,$0.24
PGR,2011-06-30,$0.38
PGR,2011-03-31,$0.55
PGR,2010-12-31,$0.45
PGR,2010-09-30,$0.40
PGR,2010-06-30,$0.32
PGR,2010-03-31,$0.44
PGR,2009-12-31,$0.45
PGR,2009-09-30,$0.40
PGR,2009-06-30,$0.37
PGR,2009-03-31,$0.35
PGR,2008-12-31,$0.26
PGR,2008-09-30,$-1.03
PGR,2008-06-30,$0.32
PGR,2008-03-31,$0.35
PGR,2007-12-31,$0.35
PGR,2007-09-30,$0.42
PGR,2007-06-30,$0.39
PGR,2007-03-31,$0.49
PGR,2006-12-31,$0.51
PGR,2006-09-30,$0.53
PGR,2006-06-30,$0.51
PGR,2006-03-31,$0.55
PGR,2005-12-31,$0.36
PGR,2005-09-30,$0.38
PGR,2005-06-30,$0.49
PGR,2005-03-31,$0.51
ANAT,2020-03-31,$-8.20
ANAT,2019-12-31,$6.37
ANAT,2019-09-30,$3.43
ANAT,2019-06-30,$3.67
ANAT,2019-03-31,$9.60
ANAT,2018-12-31,$-4.35
ANAT,2018-09-30,$6.44
ANAT,2018-06-30,$3.12
ANAT,2018-03-31,$0.70
ANAT,2017-12-31,$12.78
ANAT,2017-09-30,$2.72
ANAT,2017-06-30,$1.33
ANAT,2017-03-31,$1.48
ANAT,2016-12-31,$2.21
ANAT,2016-09-30,$2.20
ANAT,2016-06-30,$1.21
ANAT,2016-03-31,$1.09
ANAT,2015-12-31,$2.34
ANAT,2015-09-30,$1.56
ANAT,2015-06-30,$1.30
ANAT,2015-03-31,$3.82
ANAT,2014-12-31,$2.57
ANAT,2014-09-30,$2.49
ANAT,2014-06-30,$2.11
ANAT,2014-03-31,$1.94
ANAT,2013-12-31,$2.44
ANAT,2013-09-30,$3.07
ANAT,2013-06-30,$2.16
ANAT,2013-03-31,$2.23
ANAT,2012-12-31,$2.46
ANAT,2012-09-30,$2.20
ANAT,2012-06-30,$0.76
ANAT,2012-03-31,$1.69
ANAT,2011-12-31,$2.11
ANAT,2011-09-30,$2.16
ANAT,2011-06-30,$1.09
ANAT,2011-03-31,$1.78
ANAT,2010-12-31,$1.35
ANAT,2010-09-30,$1.76
ANAT,2010-06-30,$1.00
ANAT,2010-03-31,$1.30
ANAT,2009-12-31,$1.32
ANAT,2009-09-30,$1.23
ANAT,2009-06-30,$-0.16
ANAT,2009-03-31,$-1.80
ANAT,2008-12-31,$-1.31
ANAT,2008-09-30,$-4.69
ANAT,2008-06-30,$-0.11
ANAT,2008-03-31,$1.46
ANAT,2007-12-31,$2.00
