429;UMPQ;NYK;21.07.2015;fraud;-1;1;-2;4
431;UNM;NYK;14.04.2021;fraud;-1;1;-2;4
432;UNM;NYK;14.04.2021;fraud;-1;1;-2;4
435;UNM;NYK;13.04.2021;fraud;-1;1;-2;4
440;USB;NYK;07.04.2021;fraud;-1;1;-2;4
444;USB;NYK;09.04.2021;fraud;-1;1;-2;4
446;USB;NYK;22.03.2021;fraud;-1;1;-2;4
448;USB;NYK;04.03.2021;fraud;-1;1;-2;4
463;WFC;NYK;13.04.2021;fraud;-1;1;-2;4
465;WFC;NYK;22.03.2021;fraud;-1;1;-2;4
471;WRB;NYK;12.04.2021;fraud;-1;1;-2;4
473;WRB;NYK;13.04.2021;fraud;-1;1;-2;4
477;WRB;NYK;04.02.2019;fraud;-1;1;-2;4
481;ZION;NYK;14.04.2021;fraud;-1;1;-2;4
482;ZION;NYK;14.04.2021;fraud;-1;1;-2;4
484;ZION;NYK;12.04.2021;fraud;-1;1;-2;4
486;ZION;NYK;14.04.2021;fraud;-1;1;-2;4
487;ZION;NYK;13.04.2021;fraud;-1;1;-2;4
