294;NDAQ;NYK;27.09.2019;fraud;-30;30;-60;62
299;NDAQ;NYK;22.03.2021;fraud;-30;30;-60;62
300;PGR;NYK;22.03.2021;fraud;-30;30;-60;62
307;PGR;NYK;13.04.2021;fraud;-30;30;-60;62
308;PGR;NYK;09.04.2021;fraud;-30;30;-60;62
313;PNC;NYK;13.04.2021;fraud;-30;30;-60;62
315;PNC;NYK;12.04.2021;fraud;-30;30;-60;62
318;PNC;NYK;22.03.2021;fraud;-30;30;-60;62
324;PRI;NYK;12.04.2021;fraud;-30;30;-60;62
327;PRI;NYK;14.04.2021;fraud;-30;30;-60;62
328;PRI;NYK;13.04.2021;fraud;-30;30;-60;62
330;PSEC;NYK;07.10.2020;fraud;-30;30;-60;62
333;PSEC;NYK;14.04.2021;fraud;-30;30;-60;62
334;PSEC;NYK;27.02.2018;fraud;-30;30;-60;62
335;PSEC;NYK;13.04.2021;fraud;-30;30;-60;62
336;PSEC;NYK;13.04.2021;fraud;-30;30;-60;62
339;PSEC;NYK;04.03.2021;fraud;-30;30;-60;62
340;RGA;NYK;24.10.2019;fraud;-30;30;-60;62
347;RGA;NYK;16.01.2014;fraud;-30;30;-60;62
350;RJF;NYK;14.04.2021;fraud;-30;30;-60;62
353;RJF;NYK;13.04.2021;fraud;-30;30;-60;62
354;RJF;NYK;12.04.2021;fraud;-30;30;-60;62
355;RJF;NYK;14.04.2021;fraud;-30;30;-60;62
360;RLI;NYK;14.04.2021;fraud;-30;30;-60;62
363;RLI;NYK;12.04.2021;fraud;-30;30;-60;62
364;RLI;NYK;13.04.2021;fraud;-30;30;-60;62
371;SCHW;NYK;01.05.2013;fraud;-30;30;-60;62
380;SF;NYK;10.08.2011;fraud;-30;30;-60;62
393;SIGI;NYK;13.04.2021;fraud;-30;30;-60;62
396;SIGI;NYK;13.04.2021;fraud;-30;30;-60;62
398;SIGI;NYK;22.03.2021;fraud;-30;30;-60;62
400;SIVB;NYK;14.04.2021;fraud;-30;30;-60;62
403;SIVB;NYK;01.12.2019;fraud;-30;30;-60;62
405;SIVB;NYK;12.04.2021;fraud;-30;30;-60;62
406;SIVB;NYK;14.04.2021;fraud;-30;30;-60;62
407;SIVB;NYK;13.04.2021;fraud;-30;30;-60;62
413;THG;NYK;14.04.2021;fraud;-30;30;-60;62
415;THG;NYK;12.04.2021;fraud;-30;30;-60;62
416;THG;NYK;13.04.2021;fraud;-30;30;-60;62
420;UMPQ;NYK;14.04.2021;fraud;-30;30;-60;62
425;UMPQ;NYK;13.04.2021;fraud;-30;30;-60;62
428;UMPQ;NYK;14.04.2021;fraud;-30;30;-60;62
429;UMPQ;NYK;21.07.2015;fraud;-30;30;-60;62
431;UNM;NYK;14.04.2021;fraud;-30;30;-60;62
432;UNM;NYK;14.04.2021;fraud;-30;30;-60;62
435;UNM;NYK;13.04.2021;fraud;-30;30;-60;62
440;USB;NYK;07.04.2021;fraud;-30;30;-60;62
444;USB;NYK;09.04.2021;fraud;-30;30;-60;62
446;USB;NYK;22.03.2021;fraud;-30;30;-60;62
448;USB;NYK;04.03.2021;fraud;-30;30;-60;62
463;WFC;NYK;13.04.2021;fraud;-30;30;-60;62
465;WFC;NYK;22.03.2021;fraud;-30;30;-60;62
471;WRB;NYK;12.04.2021;fraud;-30;30;-60;62
473;WRB;NYK;13.04.2021;fraud;-30;30;-60;62
477;WRB;NYK;04.02.2019;fraud;-30;30;-60;62
481;ZION;NYK;14.04.2021;fraud;-30;30;-60;62
482;ZION;NYK;14.04.2021;fraud;-30;30;-60;62
484;ZION;NYK;12.04.2021;fraud;-30;30;-60;62
486;ZION;NYK;14.04.2021;fraud;-30;30;-60;62
487;ZION;NYK;13.04.2021;fraud;-30;30;-60;62
