432;UNM;NYK;14.04.2021;fraud;-5;5;-10;12
435;UNM;NYK;13.04.2021;fraud;-5;5;-10;12
440;USB;NYK;07.04.2021;fraud;-5;5;-10;12
444;USB;NYK;09.04.2021;fraud;-5;5;-10;12
446;USB;NYK;22.03.2021;fraud;-5;5;-10;12
448;USB;NYK;04.03.2021;fraud;-5;5;-10;12
463;WFC;NYK;13.04.2021;fraud;-5;5;-10;12
465;WFC;NYK;22.03.2021;fraud;-5;5;-10;12
471;WRB;NYK;12.04.2021;fraud;-5;5;-10;12
473;WRB;NYK;13.04.2021;fraud;-5;5;-10;12
477;WRB;NYK;04.02.2019;fraud;-5;5;-10;12
481;ZION;NYK;14.04.2021;fraud;-5;5;-10;12
482;ZION;NYK;14.04.2021;fraud;-5;5;-10;12
484;ZION;NYK;12.04.2021;fraud;-5;5;-10;12
486;ZION;NYK;14.04.2021;fraud;-5;5;-10;12
487;ZION;NYK;13.04.2021;fraud;-5;5;-10;12
